id,name,code,institutionCode,campusCode,libraryCode,discoveryDisplayName,isActive,primaryServicePointCode,servicePointCodes,description,details.stackmapBaseUrl,details.pageAeonSite,details.pageMediationGroupKey,details.pageServicePointCodes,details.discoveryDisplayUrl,details.scanServicePointCode,details.availabilityClass,details.searchworksTreatTemporaryLocationAsPermanentLocation,details.searchworksGovDocsClassification,details.scanMaterialTypeNames,details.scanPseudopatronBarcode,details.holdingsTypeName,details.pagingSchedule
9c92e9ba-bfaa-4b83-bb05-a556d5284f09,Law Vrooman 1st floor,LAW-VROOMAN,SU,LAW,LAW,"Vrooman collection, 1st floor",true,LAW,LAW,,,,,,,,,,,,,,
9d0737d0-ee3b-4474-8577-8df64eb1a9d0,Rumsey W7 Stacks Large,RUM-W7-STK-LG,SU,SUL,RUMSEY-MAP,Map Center (W7 large stacks),true,RUMSEY-MAP,RUMSEY-MAP,,,RUMSEY,,,,,,,,,,,
9d4f8832-4c6c-4451-8668-dc24daf51ce5,HILA Tiny,HILA-TINY,SU,HOOVER,HILA,Miniature,true,HILA,HILA,,,,,,,,,,,,,,
9d914ecd-1636-47fd-938b-c57c20bb8ce8,Lane Exam Reviews,LANE-ERQC,SU,MED,LANE,Exam Review Books (shelved at Information Desk),true,LANE-DESK,LANE-DESK,,,,,,,,,,,,,,
9e878ce7-10db-47f9-b136-01bf91b27bb9,East Asia Newspapers,EAL-NEWSPAPERS,SU,SUL,EAST-ASIA,Newspapers,true,EAST-ASIA,EAST-ASIA,,,,,,,,,,,,,,
9e9c1b18-ea95-4bce-92fa-11628b7a488e,Business Shelved Elsewhere,BUS-SEE-OTHER,SU,GSB,BUSINESS,See linked record,true,BUS-IDESK,BUS-IDESK,,,,,,,,,,,,,,
9ec3833a-10ef-427e-afee-7de701ce7f2c,SAL3 PAGE-GR,SAL3-PAGE-GR,SU,SUL,SAL3,For use in Green Library,true,SAL3,SAL3,,,,,GREEN-LOAN,,SAL3,Offsite,,,,,,
9f015af5-208c-49b3-9a43-4f079fb4f699,Law Shadow Order,LAW-SHADOW-ORD,SU,LAW,LAW,On order,true,LAWTS,LAWTS,,,,,,,,,,,,,,
9f085820-08a3-43bd-a080-44f65fb67b1e,East Asia Japanese,EAL-JAPANESE,SU,SUL,EAST-ASIA,Japanese collection,true,EAST-ASIA,EAST-ASIA,,https://stanford.stackmap.com/json/,,,,,,,,,,,,
9f7de6a8-73db-433c-87e9-a896a71b2ed9,Science Instructor,SCI-INSTRUCTOR,SU,SUL,SCIENCE,On reserve: Ask at circulation desk,true,SCIENCE,SCIENCE,,,,,,,,,,,,,,
a0796b66-de30-4d44-9e82-08afd2b71824,Green HAS CA,GRE-HAS-CA,SU,SUL,GREEN,Lane Reading Room: California history,true,GREEN-LOAN,GREEN-LOAN,,https://stanford.stackmap.com/json/,,,,,,,,,,,,
a0a411d3-6243-49aa-98b0-24374cd8897e,Green SSRC New Book Shelf,GRE-SSRC-NEWBOOK,SU,SUL,GREEN,Jonsson Social Sciences Reading Room: New books,true,GREEN-LOAN,GREEN-LOAN,,https://stanford.stackmap.com/json/,,,,,,,,,,,,
a11994fe-9b57-42ab-89e9-64fa2df08b31,East Asia Folios Korean,EAL-FOLIO-KOREAN,SU,SUL,EAST-ASIA,Korean folios,true,EAST-ASIA,EAST-ASIA,,,,,,,,,,,,,,
a13680b4-8d74-452c-8f7d-057d81b8e7e9,East Asia Shadowed,EAL-SHADOW,SU,SUL,EAST-ASIA,Ask at circulation desk,true,EAST-ASIA,EAST-ASIA,,,,,,,,,,,,,,
a148f1ad-7bf4-44fe-ae27-c63ba43f0bed,East Asia Withdrawn Digital Substitute,EAL-WD-DIGITAL-SUB,SU,SUL,EAST-ASIA,Digital substitute,true,EAST-ASIA,EAST-ASIA,,,,,,,,,,,,,,
a18f5612-e6b4-49e8-b13e-87a95390f10e,Green IC Send to SAL3,GRE-IC-SEND2SAL3,SU,SUL,GREEN,Ask at circulation desk,true,GREEN-LOAN,GREEN-LOAN,,,,,,,,,,,,,,
a19fa3e9-687b-47fe-aa7b-09d06bcdac6d,Lane Ref: LC Class,LANE-REF,SU,MED,LANE,Reference (Upstairs),true,LANE-DESK,LANE-DESK,,,,,,,,,,,,,,
a1e48e5a-5a5a-49b1-a7f1-0d248ef26f04,ARS Inprocess,ARS-INPROCESS,SU,SUL,ARS,In process,true,ARS,ARS,,,,,ARS,,,In_process,,,,,,
a2b544b8-4087-4b1e-bef2-e27be9faa7f0,Media Microfiche Diazo,MEDIA-DIZOCAB,SU,SUL,MEDIA-CENTER,Microfiche collection,true,MEDIA-CENTER,MEDIA-CENTER,,https://stanford.stackmap.com/json/,,,,,,,,,,,,
a40bcc60-22cd-4e42-be64-79bb23ea9fb0,Spec SAL3 Manuscript,SPEC-SAL3-MSS,SU,SUL,SPEC-COLL,Manuscript Collection,true,SAL3,SAL3,,,SPECUA,,,,,,,,,,,
a40c30e4-9330-455c-84b3-16717aa1cf25,Green Courtesy Hold Shelf,GRE-COURTESY-HOLD,SU,SUL,GREEN,Ask at circulation desk,true,GREEN-LOAN,GREEN-LOAN,,https://stanford.stackmap.com/json/,,,,,,,,,,,,
a442d5bb-2b88-486a-b07a-85a01ceedd14,Science Tech Processor,SCI-TECH-PROCESSOR,SU,SUL,SCIENCE,In process,true,SCIENCE,SCIENCE,,,,,,,,,,,,,,
a452dd96-7821-4dc9-9553-baa820b9e7ea,Tanner Shelved Elsewhere,TAN-SEE-OTHER,SU,SUL,TANNER,See linked record to request items bound together,true,TANNER,TANNER,,,,,,,,,,,,,,
a477738b-533e-4749-b62c-a18e7653a59a,Marine Bio Popsci,MAR-POPSCI,SU,SUL,MARINE-BIO,Popular science,true,MARINE-BIO,MARINE-BIO,,,,,,,,,,,,,,
a480fa70-db7a-4e4d-b4fd-ab986e388d50,Rumsey W7 Stacks Ref,RUM-W7-STK-REF,SU,SUL,RUMSEY-MAP,Map Center (W7 reference),true,RUMSEY-MAP,RUMSEY-MAP,,,RUMSEY,,,,,,,,,,,
a55c4283-9f59-4468-aa32-0330c7073b89,Green CDP,GRE-CDPSHADOW,SU,SUL,GREEN,Ask at circulation desk,true,GREEN-LOAN,GREEN-LOAN,,https://stanford.stackmap.com/json/,,,,,,,,,,,,
a5e43a69-6b28-4998-a8b3-c776e11e341b,Rumsey W7 Rolled,RUM-W7-ROLLED,SU,SUL,RUMSEY-MAP,Map Center (W7 rolled),true,RUMSEY-MAP,RUMSEY-MAP,,,RUMSEY,,,,,,,,,,,
a62eec61-b324-4cc6-b2dd-2fa0e4f3a332,Law Outdoor Travel,LAW-OUTDOOR-TRAVEL,SU,LAW,LAW,Outdoors & travel,true,LAW,LAW,,,,,,,,,,,,,,
a8676073-7520-4f26-8573-55976301ab5d,Green Flat Folios,GRE-FOLIO-FLAT,SU,SUL,GREEN,Flat folios,true,GREEN-LOAN,GREEN-LOAN,,https://stanford.stackmap.com/json/,,,,,,,,,,,,
a912df31-2144-4f7a-a8bb-e1e299e4bae9,Music Miniatures,MUS-MINIATURE,SU,SUL,MUSIC,Miniature,true,MUSIC,MUSIC,,,,,,,,,,,,,,
a91cfa9a-dae4-41d3-acac-8b8c20496a13,Media Stacks,MEDIA-STACKS,SU,SUL,MEDIA-CENTER,Stacks,true,MEDIA-CENTER,MEDIA-CENTER,,https://stanford.stackmap.com/json/,,,,,,,,,,,,
a93811d6-a2c9-4ad8-96d1-2cd7f924cd3b,Green CPR Bindery,GRE-CPR-BINDERY,SU,SUL,GREEN,Ask at circulation desk,true,GREEN-LOAN,GREEN-LOAN,,,,,,,,,,,,,,
aac29d19-e657-487a-a5ba-5c82a50a66b9,Lane Per: Oversize,LANE-OVPER,SU,MED,LANE,Periodicals: Oversize (Downstairs),true,LANE-DESK,LANE-DESK,,,,,,,,,,,,,,
aaf03d00-4622-4f06-b292-e99bd6b8b164,Law Bindery Prep,LAW-BINDERYPREP,SU,LAW,LAW,Law Bindery Prep,true,LAWTS,LAWTS,,,,,,,,,,,,,,
ab533662-a7be-4fe9-8a60-ed1748cfd561,Science Reference,SCI-REF,SU,SUL,SCIENCE,Reference,true,SCIENCE,SCIENCE,,,,,,,,,,,,,,
ab610906-5dbb-4e70-a7b6-9b92c995d75e,Earth Sci Processing - TR,EAR-PROCESSING-TR,SU,SUL,EARTH-SCI,In process,true,EARTH-SCI,EARTH-SCI,,,,,,,,,,,,,,
abf9bf07-1979-498d-9997-678d4d9557bf,Art Reference,ART-REF,SU,SUL,ART,Reference,true,ART,ART,,https://stanford.stackmap.com/json/,,,,,,,,,,,,
ac8b8f66-ca71-462c-82ee-00c9024f0b11,Lane Per: A-Z,LANE-PER,SU,MED,LANE,Periodicals (Downstairs),true,LANE-DESK,LANE-DESK,,,,,,,,,,,,,,
ad2b5fbb-1864-4185-888a-b0258440249b,SAL Newark Locked Stacks,SALN-LOCKED-STACKS,SU,SUL,SAL-NEWARK,Locked stacks: Ask at Green circulation desk,true,SAL-NEWARK,SAL-NEWARK,,,,,,,,Offsite,,,,,,
ad343b04-9fb3-4ac0-b7cd-4d4e0344c52e,Law Technical Services,LAW-TS,SU,LAW,LAW,In Technical Services,true,LAWTS,LAWTS,,,,,,,,,,,,,,
add255b8-6dac-42c7-84bd-6a8406bb6179,Rumsey Center PAGE-RM,RUM-PAGE-RM,SU,SUL,RUMSEY-MAP,For use in David Rumsey Map Center,true,RUMSEY-MAP,RUMSEY-MAP,,,RUMSEY,,,,,,,,,,,
af227952-00c7-4b76-af7d-15c51589d05c,Business Iron Mt,BUS-IRONMT,SU,GSB,BUSINESS,Offsite,true,BUS-IDESK,BUS-IDESK,,,,,,,,Offsite,,,,,,
afd57c4b-ed4d-4f31-97e9-98bad8d432ef,Lane Staff: Lib Lit,LANE-LIBR,SU,MED,LANE,Library Staff Collection (Lane Staff Use Only),true,LANE-DESK,LANE-DESK,,,,,,,,,,,,,,
b0402b41-91a9-4ec3-8c91-47e725e7fdf5,SAL3 PAGE-LP,SAL3-PAGE-LP,SU,SUL,SAL3,Request for pickup at Music Library or Green Media Center,true,SAL3,SAL3,,,,,"MUSIC,MEDIA-CENTER",,,Offsite,,,,,,
b0a1a8c3-cc9a-487c-a2ed-308fc3a49a91,SUL Electronic,SUL-ELECTRONIC,SU,SUL,SUL,online resource,true,Online,Online,,,,,,,,,,,,,,
b10c99ae-f713-44b8-9011-6e6f25624694,Media Microfiche Art,MEDIA-ARTCAB,SU,SUL,MEDIA-CENTER,Microfiche collection,true,MEDIA-CENTER,MEDIA-CENTER,,https://stanford.stackmap.com/json/,,,,,,,,,,,,
b155677d-ad15-453f-a8f5-f8b2a22fff9d,SAL3 PAGE-MD,SAL3-PAGE-MD,SU,SUL,SAL3,For use in Music Library or Green Media Center,true,SAL3,SAL3,,,,,"MUSIC,MEDIA-CENTER",,,Offsite,,,,,,
b169bf39-eb1c-4696-9591-06b29b1cabc8,Science Safety,SCI-SAFETY,SU,SUL,SCIENCE,Safety Collection,true,SCIENCE,SCIENCE,,,,,,,,,,,,,,
b18fd4ba-4df0-4a66-85db-a6e9a595ecec,Law Book Cabinet,LAW-BOOKCABINET,SU,LAW,LAW,Teaming room: book cabinet,true,LAWBC,LAWBC,,,,,,,,,,,,,,
b26d05ad-80a3-460d-8b49-00ddb72593bc,ARS Locked Stacks,ARS-LOCKED,SU,SUL,ARS,Locked stacks: Ask at desk,true,ARS,ARS,,,ARS,,,,,,,,,,,
b338723f-41c2-42a0-8e26-70c5c226e321,Music migration error,MUS-MIGRATE-ERR,SU,SUL,MUSIC,Error during migration,true,MUSIC,MUSIC,,,,,,,,,,,,,,
b36b1c61-b132-41b1-ac13-e249e8d4dda4,Eng Reserves,ENG-CRES,SU,SUL,ENG,On reserve: Ask at Engineering circulation desk,true,ENG,ENG,,,,,,,,,true,,,,,
b38e6346-38bb-4e85-a852-b2975bad1656,Marine Bio PAGE-MA,MAR-PAGE-MA,SU,SUL,MARINE-BIO,Ask at circulation desk,true,MARINE-BIO,MARINE-BIO,,,,,,,,,,,,,,
b3c21054-1eb1-4e6f-94d3-786fa23ccb55,SAL Newark migration error ,SALN-MIGRATE-ERR,SU,SUL,SAL-NEWARK,Error during migration,true,SAL-NEWARK,SAL-NEWARK,,,,,,,,,,,,,,
b3d15dd8-a053-4c06-93e9-e76e2dc59385,Media Cage Stacks,MEDIA-CAGE,SU,SUL,MEDIA-CENTER,Ask at Media Center desk,true,MEDIA-CENTER,MEDIA-CENTER,,https://stanford.stackmap.com/json/,,,,,,,,,,,,
b3d3a93a-db85-4d91-af1d-53e605d62341,Lane Spec: LC Oversize - Flat,LANE-SFLAT,SU,MED,LANE,Medical History Center: By appointment only.,true,LANE-DESK,LANE-DESK,,,,,,https://lane.stanford.edu/med-history/contact.html,,,,,,,,
b4a84835-1933-4f46-9056-61b74fc064d6,Law Special Collections,LAW-SPECIALCOLLECTIONS,SU,LAW,LAW,Special Collections,true,LAW,LAW,,,,,,,,,,,,,,
b516689f-d96f-4c74-8b7a-86a4eb01624c,Earth Sci Locked Maps,EAR-LOCKED-MAPS,SU,SUL,EARTH-SCI,Locked map files: Ask at circulation desk,true,EARTH-SCI,EARTH-SCI,,,,,,,,,,,,,,
b59a9dbd-68b2-4eb7-a7c8-2c079e7a4b7a,Art Shadowed,ART-SHADOW,SU,SUL,ART,Ask at circulation desk,true,ART,ART,,,,,,,,,,,,,,
b5ec2962-ec69-4f15-8afc-f14cc9729982,SUL Shadowed,SUL-SHADOW,SU,SUL,SUL,Ask at circulation desk,true,Online,Online,,,,,,,,,,,,,,
b5f0c1f6-d478-439e-bb0b-aed25febef4a,Education Instructor,EDU-INSTRUCTOR,SU,SUL,EDUCATION,On reserve: Ask at circulation desk,true,EDUCATION,EDUCATION,,,,,,,,,,,,,,
b7169013-5970-42a4-94a6-54067010127e,Lane Spec: Arabic Oversize,LANE-ARASZ,SU,MED,LANE,Medical History Center: By appointment only.,true,LANE-DESK,LANE-DESK,,,,,,https://lane.stanford.edu/med-history/contact.html,,,,,,,,
b73458dd-43c3-46c2-9910-7cd76e6c697f,Music Recordings,MUS-RECORDINGS,SU,SUL,MUSIC,Recordings,true,MUSIC,MUSIC,,,,,,,,,,,,,,
b76c2c92-5497-4147-bf43-c46159619600,Music PAGE-MU,MUS-PAGE-MU,SU,SUL,MUSIC,Ask at circulation desk,true,MUSIC,MUSIC,,,,,,,,,,,,,,
b8621e0a-cecb-4835-b65d-1f9219b3c6ed,ARS Shelved Elsewhere,ARS-SEE-OTHER,SU,SUL,ARS,See linked record to request items bound together,true,ARS,ARS,,,,,,,,,,,,,,
b96a3a7a-a4a2-42e3-845c-7a35f18c04e5,Earth Sci Withdrawn Digital Substitute,EAR-WD-DIGITAL-SUB,SU,SUL,EARTH-SCI,Digital substitute,true,EARTH-SCI,EARTH-SCI,,,,,,,,,,,,,,
ba497993-2544-4a16-a80e-1a5dbd93843f,Green Staff Shadow,GRE-STAFFSHADOW,SU,SUL,GREEN,Ask at circulation desk,true,GREEN-LOAN,GREEN-LOAN,,,,,,,,,,,,,,
ba7c343b-d2f1-4625-a26a-1afaa3228dff,Green Shelved Elsewhere,GRE-SEE-OTHER,SU,SUL,GREEN,See linked record to request items bound together,true,GREEN-LOAN,GREEN-LOAN,,,,,,,,,,,,,,
baae3735-97c5-486d-9c6b-c87c41ae51ab,SUL migration error,SUL-MIGRATE-ERR,SU,SUL,SUL,Error during migration,true,Online,Online,,,,,,,,,,,,,,
bb15c21e-d1fb-4e63-b2e1-dc558c53c0fb,Earth Sci Display - Mezz,EAR-DISPLAY-MEZZ,SU,SUL,EARTH-SCI,Display shelves: Mezzanine,true,EARTH-SCI,EARTH-SCI,,,,,,,,,,,,,,
bb2be20e-a335-43dd-b2ec-b19daf7350a0,Marine Bio Baldridge,MAR-BALDRIDGE,SU,SUL,MARINE-BIO,Baldridge room,true,MARINE-BIO,MARINE-BIO,,,,,,,,,,,,,,
bb2da723-5d29-405b-8a4c-44712cb9fdb6,Music Locked Stacks,MUS-LOCKED,SU,SUL,MUSIC,Locked stacks: Ask at circulation desk,true,MUSIC,MUSIC,,,,,,,,,,,,,,
bb7bd5d2-5b97-4fc6-9dfd-b26a1c14e43f,SAL Pageable,SAL-PAGE,SU,SUL,SAL,Stacks,true,SAL,SAL,,,,,,,GREEN,Offsite,,,,,,
bba1e70e-30f4-4d8e-b1e5-36a215f69f18,HILA Folios,HILA-FOLIO,SU,HOOVER,HILA,Folios,true,HILA,HILA,,,,,,,,,,,,,,
bbef8f91-924c-42e1-829d-83e256c7afdc,SUL TS Maintenance,SUL-TS-MAINTENANCE,SU,SUL,SUL,In process,true,SULTS,SULTS,,,,,,,,In_process,,,,,,
bc8d1e1b-25d6-4236-b7e7-3c42f65bc0c1,Law Vrooman Oversize,LAW-VROOMAN-OV,SU,LAW,LAW,"Vrooman collection, 1st floor oversized",true,LAW,LAW,,,,,,,,,,,,,,
bcbb5d78-886e-4a25-9cf9-19cce7a967fa,Earth Sci Staff Shadow,EAR-STAFFSHADOW,SU,SUL,EARTH-SCI,Ask at circulation desk,true,EARTH-SCI,EARTH-SCI,,,,,,,,,,,,,,
bdcdf870-561d-4e20-b2a2-0f402abfc52b,SUL Shadow Order,SUL-SHADOW-ORD,SU,SUL,SUL,On order,true,SULTS,SULTS,,,,,,,,,,,,,,
be3fc508-9770-441b-a27d-40226baf5093,SUL TS Conservation Services,SUL-TS-CONSERVATIONSERVICES,SU,SUL,SUL,In Conservation Services,true,SULCONSER,SULCONSER,,,,,,,,In_process,,,,,,
bef18917-8809-48da-b3b3-966010fd330a,Spec SAL3 Felton,SPEC-SAL3-FELTON,SU,SUL,SPEC-COLL,Felton Collection,true,SAL3,SAL3,,,SPECUA,,,,,,,,,,,
bef9e4c4-2072-426e-943c-4f0a115c32e0,Lane Spec: Arabic,LANE-ARAB,SU,MED,LANE,Medical History Center: By appointment only.,true,LANE-DESK,LANE-DESK,,,,,,https://lane.stanford.edu/med-history/contact.html,,,,,,,,
bf11ec11-1343-42e3-ad93-163ce3ec1bf4,SUL TS Cataloging Shelf,SUL-TS-CATALOGING-SHELF,SU,SUL,SUL,In process,true,SULTS,SULTS;SULMD,,,,,,,,In_process,,,,,,
bf42be75-fd71-4efc-8167-30fb30512784,Earth Sci Mezzanine,EAR-MEZZANINE,SU,SUL,EARTH-SCI,Mezzanine,true,EARTH-SCI,EARTH-SCI,,,,,,,,,,,,,,
bf8d7cef-ceea-480f-a5cf-d81cbeb0a168,SAL3 PAGE-EA,SAL3-PAGE-EA,SU,SUL,SAL3,For use in East Asia Library,true,SAL3,SAL3,,,,,EAST-ASIA,,,Offsite,,,,,,
bfccc77a-ca0e-45fa-ab0a-c35b6b460d48,East Asia Folios Japanese,EAL-FOLIO-JAPANESE,SU,SUL,EAST-ASIA,Japanese folios,true,EAST-ASIA,EAST-ASIA,,,,,,,,,,,,,,
bffa197c-a6db-446c-96f7-e1fd37a8842e,Business Newspaper Stacks,BUS-NEWS-STKS,SU,GSB,BUSINESS,Newspapers,true,BUS-IDESK,BUS-IDESK,,,,,,,,,,,,,,
c0107468-5d72-4c59-b70c-57e8e86f9444,Earth Sci Special Projects,EAR-SPECIALPROJECTS,SU,SUL,EARTH-SCI,In process,true,EARTH-SCI,EARTH-SCI,,,,,,,,,,,,,,
c0272bbf-6304-41b2-8fdb-d313a1c4452d,Green SSRC SSDS,GRE-SSRC-SSDS,SU,SUL,GREEN,Velma Denning Room (Social Science Data and Software),true,GREEN-LOAN,GREEN-LOAN,,https://stanford.stackmap.com/json/,,,,,,,,,,,,
c0808b43-72bf-43a2-a82f-5b006945a9b5,Tanner Shelved by Title,TAN-SHELBYTITLE,SU,SUL,TANNER,Serials,true,TANNER,TANNER,,,,,,,,,,,,,,
c0928a16-bdaa-4971-b230-5a7acb968db7,Green Raub Collection,GRE-RAUB-COLL,SU,SUL,GREEN,Raubitschek Collection of Papyrology and Epigraphy,true,GREEN-LOAN,GREEN-LOAN,,https://stanford.stackmap.com/json/,,,,,,,,,,,,
c15fded5-070b-4bc5-825a-24f6c2f1adac,SAL Newark Stacks,SALN-STACKS,SU,SUL,SAL-NEWARK,Stacks,true,SAL-NEWARK,SAL-NEWARK,,,,,,,,Offsite,,,,,,
c1695bec-272c-4804-996a-ae5652a22b73,Marine Bio migration error,MAR-MIGRATE-ERR,SU,SUL,MARINE-BIO,Error during migration,true,MARINE-BIO,MARINE-BIO,,,,,,,,,,,,,,
c1d17cec-9114-4d17-bb5a-ec5e206add4c,Earth Sci Processing - AP,EAR-PROCESSING-AP,SU,SUL,EARTH-SCI,In process,true,EARTH-SCI,EARTH-SCI,,,,,,,,,,,,,,
c254df28-cd05-4772-b4e4-d0f4820e911c,Music Folio,MUS-FOLIO,SU,SUL,MUSIC,Folios,true,MUSIC,MUSIC,,,,,,,,,,,,,,
c4513d44-bd50-44e5-93cd-13c499fe4142,Rumsey W7 Stacks XL,RUM-W7-STK-XL,SU,SUL,RUMSEY-MAP,Map Center (W7 x-large stacks),true,RUMSEY-MAP,RUMSEY-MAP,,,RUMSEY,,,,,,,,,,,
c4fcfef9-6f9b-4555-a84b-0b921bd6ead7,Science Shelved by Series,SCI-SHELBYSERIES,SU,SUL,SCIENCE,Serials,true,SCIENCE,SCIENCE,,,,,,,,,,,,,,
c567d73a-898d-4029-8b39-afca5eb79ade,Spec Inprocess UA,SPEC-INPROCESS-UA,SU,SUL,SPEC-COLL,In process,true,SPEC,SPEC,,,,,,,,In_process,,,,,,
c6815a51-925c-47a0-8803-4a7ace6ac1a8,Science New Books,SCI-NEWBOOK,SU,SUL,SCIENCE,New books shelf,true,SCIENCE,SCIENCE,,,,,,,,,,,,,,
c6b1c34f-8b0e-4a16-b842-17d4e0d8add3,Green SSRC Atlases,GRE-SSRC-ATLAS,SU,SUL,GREEN,Jonsson Social Sciences Reading Room: Atlas stand,true,GREEN-LOAN,GREEN-LOAN,,https://stanford.stackmap.com/json/,,,,,,,,,,,,
c6ce7052-e365-47d5-a98d-41daf68e7a1f,Law Electronic,LAW-ELECTRONIC,SU,LAW,LAW,Online resource,true,LAW,LAW,,,,,,,,,,,,,,
c6d02c27-4da7-472a-a209-0e2f3a390fc1,Law Catalog Maintenance,LAW-CATMAINT,SU,LAW,LAW,Catalog Maintenance,true,LAWTS,LAWTS,,,,,,,,,,,,,,
c6df559a-6324-482f-9b39-7f4edbdb60ba,Music Microtext,MUS-MICROTEXT,SU,SUL,MUSIC,Microtext,true,MUSIC,MUSIC,,,,,,,,,,,,,,
c6e77428-ed2a-4b5c-951e-2997b3039dd3,Business New Books,BUS-NEWBOOK,SU,GSB,BUSINESS,New books shelf,true,BUS-IDESK,BUS-IDESK,,,,,,,,,,,,,,
c751516d-6ea6-4fe5-a366-a009ebe62f18,Art Stacks,ART-STACKS,SU,SUL,ART,Stacks,true,ART,ART,,https://stanford.stackmap.com/json/ ,,,,,,,,,,,,
c796f782-db95-40f9-85b4-2e9158fae035,Green Locked Stacks,GRE-LOCKED-STK,SU,SUL,GREEN,Locked stacks: Ask at circulation desk,true,GREEN-LOAN,GREEN-LOAN,,https://stanford.stackmap.com/json/,,,,,,,,,,,,
c7da912a-eb33-4f59-910f-737f955b8462,Green HAS Atlas,GRE-HAS-ATLAS,SU,SUL,GREEN,Lane Reading Room: Atlases,true,GREEN-LOAN,GREEN-LOAN,,https://stanford.stackmap.com/json/,,,,,,,,,,,,
c8041d48-9bcc-4498-a613-c752affa0dce,Green Folios,GRE-FOLIO,SU,SUL,GREEN,Folios,true,GREEN-LOAN,GREEN-LOAN,,https://stanford.stackmap.com/json/,,,,,,,,,,,,
c92f9997-d125-4275-9c9a-c933839aa440,Lane Offsite: Mediated,LANE-SAL3X,SU,MED,LANE,Medical History Center: By appointment only.,true,SAL3,SAL3,,,,,LANE-DESK,https://lane.stanford.edu/med-history/contact.html,,Offsite,,,,,,SAL3
c9a7840d-3523-4d66-a5e1-7c757036ca82,Eng Shelved Elsewhere,ENG-SEE-OTHER,SU,SUL,ENG,See linked record to request items bound together,true,ENG,ENG,,,,,,,,,,,,,,
c9b57e4b-9c81-4336-bc41-6fc39c6dc77d,Spec MSS 10,SPEC-MSS-10,SU,SUL,SPEC-COLL,Manuscript Collection,true,SPEC,SPEC,,,SPECUA,,,,,,,,,,,
c9b612e0-a9eb-437a-9946-abf092e0b231,Green Hohbach Foyer,GRE-HH-FOYER,SU,SUL,GREEN,Hohbach Hall: Foyer bookshelf,true,GREEN-LOAN,GREEN-LOAN,,https://stanford.stackmap.com/json/,,,,,,,,,,,,
c9cef3c6-5874-4bae-b90b-2e1d1f4674db,HILA Stacks,HILA-STACKS,SU,HOOVER,HILA,Stacks,true,HILA,HILA,,,,,,,,,,,,,,
ca2f8482-649a-4f51-8733-f6f53f477829,Classics migration error,CLA-MIGRATE-ERR,SU,SUL,CLASSICS,Error during migration,true,CLASSICS,CLASSICS,,,,,,,,,,,,,,
cacd4964-c133-4199-b53b-99852a7c5e95,HILA Microforms,HILA-MICROFORMS,SU,HOOVER,HILA,Microforms,true,HILA,HILA,,,,,,,,,,,,,,
cb0275a1-ac7a-4d3b-843a-62e77952f5d2,Green British Docs,GRE-BRIT-DOCS,SU,SUL,GREEN,British Government Documents,true,GREEN-LOAN,GREEN-LOAN,,https://stanford.stackmap.com/json/,,,,,,,,British,,,,
cbff46a6-58f9-4288-bc03-72aecca76469,Media Microfiche ,MEDIA-CDCAB,SU,SUL,MEDIA-CENTER,Ask at Media Center desk,true,MEDIA-CENTER,MEDIA-CENTER,,https://stanford.stackmap.com/json/,,,,,,,,,,,,
